79
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001
002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002
003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003
004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004
005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005
006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006
007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007
008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008
009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009
010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010
011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011
012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012
013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013
014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014 014
015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015 015
016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017
018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018
019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019
020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020
021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021
022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022
023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023
024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024
025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025
026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026
027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027
028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028
029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029
030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030
031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031
032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 018 018 018 018 018 018 018 018 019 019 019 019
019 019 019 019 020 020 020 020 020 020 020 020 021 021 021 021 021 021 021 021 022 022 022 022 022 022 022 022 023 023 023 023
023 023 023 023 024 024 024 024 024 024 024 024 025 025 025 025 025 025 025 025 026 026 026 026 026 026 026 026 027 027 027 027
027 027 027 027 028 028 028 028 028 028 028 028 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 030 030 030
030 030 030 030 030 030 030 030 030 030 030 030 030 030 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 032
031 031 031 031 031 031 031 031 030 030 030 030 030 030 030 030 029 029 029 029 029 029 029 029 028 028 028 028 028 028 028 028
027 027 027 027 027 027 027 027 026 026 026 026 026 026 026 026 025 025 025 025 025 025 025 025 024 024 024 024 024 024 024 024
023 023 023 023 023 023 023 023 022 022 022 022 022 022 022 022 021 021 021 021 021 021 021 021 020 020 020 020 020 020 020 020
019 019 019 019 019 019 019 019 018 018 018 018 018 018 018 018 017 017 017 017 017 017 017 017 016 016 016 016 016 016 016 016
015 015 015 015 015 015 015 015 014 014 014 014 014 014 014 014 013 013 013 013 013 013 013 013 012 012 012 012 012 012 012 012
011 011 011 011 011 011 011 011 010 010 010 010 010 010 010 010 009 009 009 009 009 009 009 009 008 008 008 008 008 008 008 008
007 007 007 007 007 007 007 007 006 006 006 006 006 006 006 006 005 005 005 005 005 005 005 005 004 004 004 004 004 004 004 004
003 003 003 003 003 003 003 003 002 002 002 002 002 002 002 002 001 001 001 001 001 015 015 015 015 015 015 015 015 015 015 015
016 016 016 016 016 016 016 016 016 016 016 016 017 017 017 017 017 017 017 017 017 017 017 017 018 018 018 018 018 018 018 018
018 018 018 018 019 019 019 019 019 019 019 019 019 019 019 019 020 020 020 020 020 020 020 020 020 020 020 020 021 021 021 021
021 021 021 021 021 021 021 021 022 022 022 022 022 022 022 022 023 023 023 023 023 023 023 023 024 024 024 024 024 024 024 024
025 025 025 025 025 025 025 025 026 026 026 026 026 026 026 026 027 027 027 027 027 027 027 027 028 028 028 028 028 028 028 028
029 029 029 029 029 029 029 029 030 030 030 030 030 030 030 030 031 031 031 031 031 031 031 031 031 032 032 032 032 032 032 032
001 001 001 001 001 001 001 001 002 002 002 002 002 002 002 002 003 003 003 003 003 003 003 003 004 004 004 004 004 004 004 004
005 005 005 005 005 005 005 005 006 006 006 006 006 006 006 006 007 007 007 007 007 007 007 008 008 008 008 008 008 008 008 008
009 009 009 009 009 009 009 010 010 010 010 010 010 011 011 011 011 011 011 012 012 012 012 012 012 013 013 013 013 013 013 013
013 013 013 013 014 014 014 014 014 014 014 015 015 015 015 015 015 016 016 016 016 016 016 017 017 017 017 017 017 017 017 017
018 018 018 018 018 018 018 019 019 019 019 019 019 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32 -32
018 018 018 018 018 018 018 019 019 019 019 019 019 020 020 020 020 020 020 021 021 021 021 021 021 022 022 022 022 022 022 022
018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019 019
020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021
022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 022 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023
024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 024 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025
026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027
028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 028 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029 029
030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031 031
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001
002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003
004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005
006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007
015 015 015 016 016 016 017 017 017 018 018 018 019 019 019 019 019 019 020 020 020 020 020 020 021 021 021 021 022 022 022 022
023 023 023 023 024 024 024 024 025 025 025 025 026 026 026 026 027 027 027 027 028 028 028 028 029 029 029 029 030 030 030 030
-01 -01 -01 -01 000 000 000 000 001 001 001 001 002 002 002 002 003 003 003 003 004 004 004 004 005 005 005 005 006 006 006 006
007 007 007 007 008 008 008 008 009 009 009 009 010 010 010 010 011 011 011 011 012 012 012 012 013 013 013 013 014 014 014 014
031 031 031 031 031 031 032 032 032 032 032 032 032 033 033 033 033 033 033 033 033 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 -128 -128 -128 -128 -128 -128 -128 -128 -128 -128 
-119 -119 -119 -119 -119 -119 -119 -118 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
-223 -223 -223 -223 -223 -223 -223 -223 -222 -222 -222 -222 -222 -222 -222 -222 -221 -221 -221 -221 -221 -221 -221 -221 -221 017 017 017 017 017 017 017
-999 -999 -999 -999 -999 -999 -999 -999 009 009 009 009 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010
010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 -173 -173 -172 -172 -172 -172 -172 -172 -172 -171 -171 -171 -171 -170 -170 -170 -170 
-999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 011 011 011 011 011 011 012 012 012 012 013 013 013 013 014 014 014 014
