90
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001
001 001 001 002 002 002 002 002 003 003 003 003 003 003 004 004 004 004 004 004 004 005 005 005 005 005 005 005 006 006 006 006
006 006 006 007 007 007 007 007 007 007 008 008 008 008 008 008 008 009 009 009 009 009 009 009 010 010 010 010 010 010 010 011
011 011 011 011 011 011 012 012 012 012 012 012 012 013 013 013 013 013 013 013 014 014 014 014 014 014 014 015 015 015 015 015
015 015 016 016 016 016 016 016 016 017 017 017 017 017 017 017 018 018 018 018 018 018 018 019 019 019 019 019 019 020 020 020
020 020 021 021 021 021 021 022 022 022 022 022 023 023 023 023 023 024 024 024 024 024 025 025 025 025 026 026 026 026 027 027
027 027 027 028 028 028 028 029 029 029 029 029 030 030 030 030 031 031 031 031 031 031 031 032 032 032 032 032 032 032 032 032
000 000 001 001 002 002 002 002 003 003 003 003 004 004 004 004 005 005 005 005 006 006 006 006 007 007 007 007 008 008 008 008
009 009 009 009 010 010 010 010 011 011 011 011 012 012 012 012 013 013 013 013 014 014 014 014 015 015 015 015 016 016 016 016
017 017 017 017 018 018 018 018 019 019 019 019 020 020 020 020 021 021 021 021 022 022 022 022 023 023 023 023 024 024 024 024
025 025 025 025 026 026 026 026 027 027 027 027 028 028 028 028 029 029 029 029 030 030 030 030 031 031 031 031 032 032 032 032
012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012
011 011 011 011 011 011 010 010 010 010 010 010 009 009 009 009 009 009 008 008 008 008 008 008 007 007 007 007 007 007 006 006
006 006 006 005 005 005 005 005 004 004 004 004 004 003 003 003 003 003 002 002 002 002 002 001 001 001 001 001 000 000 000 000
031 031 031 031 030 030 030 030 029 029 029 029 028 028 028 028 027 027 027 027 026 026 026 026 025 025 025 025 024 024 024 024
023 023 023 022 022 022 022 021 021 021 021 020 020 020 020 019 019 019 019 019 018 018 018 018 018 018 017 017 017 017 017 017
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017
017 017 017 018 018 018 018 018 018 018 018 018 018 019 019 019 019 019 019 019 019 019 019 019 019 020 020 020 020 020 020 020
000 001 001 002 002 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 003 002 002 002 002 001 001 001 001 000 000 000
011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011
016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 018 018 018 018 019 019 019 019 019 019 019 019 020 020 020 020 020
032 031 031 031 030 030 030 029 029 029 028 028 028 027 027 027 026 026 026 025 025 025 024 024 024 023 023 023 022 022 022 022
021 021 021 020 020 020 019 019 019 018 018 018 017 017 017 016 016 016 016 015 015 015 015 014 014 014 014 013 013 013 013 013
012 012 012 012 012 011 011 011 011 011 010 010 010 010 010 009 009 009 009 009 008 008 008 008 008 007 007 007 007 007 006 006
006 006 006 005 005 005 005 005 004 004 004 004 004 003 003 003 003 003 002 002 002 002 002 001 001 001 001 001 000 000 000 000
006 006 005 005 005 005 004 004 004 003 003 002 002 002 001 001 001 000 000 -01 -01 -02 -02 -03 -03 -04 -04 -05 -06 -07 -08 -09
-09 -08 -07 -06 -05 -04 -04 -03 -03 -02 -02 -01 -01 000 000 000 001 001 001 002 002 003 003 003 004 004 004 005 005 005 006 006
027 027 027 027 027 027 027 027 028 028 028 028 028 029 029 029 029 029 029 029 029 029 030 030 030 030 031 031 031 031 031 031
009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009
022 022 022 022 022 022 022 022 021 021 021 021 021 021 021 020 020 020 019 019 019 019 019 019 018 018 018 018 018 018 018 018
009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 010 010 010 010 010 010 010 011 011 011 011 011 011 011 011
025 025 025 026 026 027 027 027 028 028 029 029 029 030 030 031 031 031 031 032 032 032 032 032 032 032 032 032 032 032 032 032
016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016 016
025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025
006 007 007 008 008 009 009 010 010 010 011 011 012 012 013 013 014 014 015 015 016 016 017 017 018 018 018 019 019 020 020 020
021 021 022 022 023 023 024 024 025 025 026 026 027 027 028 028 028 029 029 030 030 031 031 032 032 033 033 034 034 035 035 036
004 005 005 006 006 007 007 008 008 009 009 010 010 011 011 012 012 013 013 014 014 015 015 016 016 017 017 018 018 019 019 020
020 020 021 021 021 021 022 022 022 022 022 022 022 022 023 023 023 023 023 023 023 023 023 023 023 024 024 024 024 024 024 024
024 024 024 024 024 024 024 024 024 024 024 023 023 023 023 023 023 023 023 023 023 023 023 022 022 022 021 021 020 020 019 019
018 018 017 017 016 016 015 015 015 014 014 013 013 012 012 011 011 010 010 009 009 008 008 007 007 006 006 005 005 004 004 003
034 034 033 033 032 032 031 031 030 030 029 029 028 028 027 027 026 026 025 025 024 024 023 023 022 022 021 021 020 020 019 019
018 018 017 017 016 016 015 015 015 014 014 013 013 012 011 010 009 008 007 006 005 999 999 999 999 999 999 999 999 999 999 999
999 999 999 999 999 999 999 999 999 999 007 008 009 010 011 012 013 014 015 016 017 017 018 018 019 019 020 020 021 021 022 022
023 023 024 024 025 025 026 026 027 027 028 028 029 029 030 030 031 031 032 032 033 033 034 034 035 035 036 036 037 037 038 038
006 006 007 007 008 008 009 009 010 010 011 012 012 013 013 014 014 015 015 016 016 017 017 018 018 019 019 020 020 021 021 022
023 023 024 024 025 025 026 026 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027
020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020
022 022 022 022 022 022 022 022 022 022 023 024 024 024 024 024 024 024 025 026 026 026 026 026 026 026 027 028 028 028 028 028
019 018 018 018 018 018 018 018 018 018 018 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017
018 018 018 018 018 018 018 018 018 017 017 017 017 017 017 017 017 017 016 016 016 016 016 016 015 014 014 014 014 014 014 014
003 002 002 002 002 002 002 002 002 002 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001
025 025 025 025 025 025 025 025 025 025 024 024 024 024 024 024 024 024 024 023 023 023 023 023 023 022 022 022 022 022 022 021
027 027 027 027 027 027 027 027 026 026 026 026 025 025 025 025 024 024 024 024 023 023 023 023 022 022 022 022 021 021 021 021
020 020 020 020 019 019 019 018 018 018 017 017 017 016 016 016 016 015 015 015 014 014 014 013 013 013 012 012 012 011 011 011
010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010 010
012 012 013 013 013 013 013 013 013 013 013 013 013 014 014 014 014 014 014 014 014 014 015 015 015 015 015 015 015 015 015 015
015 016 016 016 016 016 016 016 016 016 016 016 016 015 015 015 015 015 015 015 014 014 014 014 014 014 013 013 013 013 012 012
004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004
012 012 011 011 011 011 011 010 010 010 010 010 009 009 009 009 009 009 008 008 008 008 007 007 007 007 006 006 006 005 005 005
004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 -14 -14 -14 -14 -14 -14 -14 -14 -14
018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018
-14 -14 -14 -14 -14 -14 -14 -14 -14 -14 -14 -14 -14 -14 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009 009
005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005
009 009 009 009 009 009 009 009 009 009 008 008 008 008 008 008 008 008 008 008 007 007 007 007 007 007 007 007 007 007 007 007
007 007 006 006 006 006 006 006 006 006 006 006 006 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005
-20 -20 -20 -20 -20 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005 005
005 005 005 005 005 005 005 005 005 005 004 004 004 004 004 004 004 004 004 004 003 003 003 003 003 003 003 003 003 003 003 003
003 003 002 002 002 002 002 002 002 002 002 002 002 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001
001 001 001 001 001 001 001 001 001 001 000 000 000 000 000 000 000 000 000 000 -01 -01 -01 -01 -01 -01 -01 -01 -01 -01 -01 -01
031 031 031 031 031 031 031 031 031 031 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030 030
029 029 029 029 029 029 029 028 028 028 028 028 028 028 028 028 028 028 028 028 028 027 027 027 027 027 027 027 027 027 027 027
026 026 026 026 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 024 024 024 024 024 024 024 024 024 024 024 024 024
023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 023 022 022 022 022 022 022 022 022 022 022 021 021 021 021
020 020 020 020 020 020 020 020 020 020 019 019 019 019 019 019 019 019 019 019 019 019 019 018 018 018 018 018 018 018 018 018
018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 017 017 017 017 017 017 017 017 017
016 016 016 016 016 016 016 016 016 016 015 015 015 015 015 015 015 015 015 015 015 015 015 015 014 014 014 014 014 014 014 014
013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 013 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012 012
011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 011 010 010 010 010 010 010 009 009 009 009 009 009
008 008 008 008 008 008 008 008 008 008 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399
025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025
025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 -339 -339 -339 -339 -339 -339 -339 -339 -339 -339 -339 -339 -339 -339 -339 -339
025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 025 -20 -20 -20 -20 -20 -20 -20 -20 -20 -20 -20 -20
005 005 005 005 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52 -52
026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026
027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027 027
012 012 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399
-399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 -399 012 012
-399 -399 -399 -399 -399 -399 -399 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004 004
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
